RECORDING_SESSION_LABEL,id,rel_start,rel_end,ioa
sub30,53,-1866,-1633,0
sub30,53,-1254,-729,b
sub30,53,-694,-510,0
sub30,53,-471,7,0
sub30,53,45,226,b
sub30,53,302,428,c
sub30,53,449,543,c
sub30,53,592,940,a
sub30,53,1006,1173,b
sub30,15,-1873,-1253,0
sub30,15,-1230,-1039,c
sub30,15,-1014,-880,b
sub30,15,-863,-650,b
sub30,15,-389,4,0
sub30,15,42,301,b
sub30,15,356,459,0
sub30,15,497,757,c
sub30,15,804,1267,a
sub30,15,1313,1530,0
sub30,15,1588,1691,b
sub30,14,-1877,-1641,0
sub30,14,-1350,-353,0
sub30,14,-334,-64,0
sub30,14,-24,146,a
sub30,14,215,384,c
sub30,14,433,822,b
sub30,14,875,1079,c
sub30,3,-1877,-938,0
sub30,3,-606,-418,b
sub30,3,-410,-167,b
sub30,3,-138,99,b
sub30,3,133,234,0
sub30,3,271,423,c
sub30,3,471,677,a
sub30,3,742,1160,b
sub30,21,-1872,-1486,0
sub30,21,-1470,-1050,b
sub30,21,-1031,-763,0
sub30,21,-741,-537,b
sub30,21,-515,-40,0
sub30,21,-13,156,b
sub30,21,205,336,a
sub30,21,395,727,c
sub30,21,1003,1230,a
sub30,20,-1871,-1781,0
sub30,20,-1491,-881,0
sub30,20,-862,-357,a
sub30,20,-333,-120,0
sub30,20,-99,41,a
sub30,20,75,223,a
sub30,20,284,453,b
sub30,20,515,954,c
sub30,20,995,1125,0
sub30,11,-1867,-1723,0
sub30,11,-1451,-1052,0
sub30,11,-1026,-397,b
sub30,11,-373,-64,b
sub30,11,-29,89,b
sub30,11,138,284,c
sub30,11,339,709,a
sub30,11,748,982,0
sub30,11,1009,1125,b
sub30,49,-1872,-1678,0
sub30,49,-1350,-922,0
sub30,49,-906,-541,0
sub30,49,-518,-182,a
sub30,49,-165,-28,a
sub30,49,11,210,a
sub30,49,270,426,b
sub30,49,478,761,c
sub30,49,819,1066,a
sub30,24,-1877,-1256,0
sub30,24,-1235,-461,c
sub30,24,-437,-238,c
sub30,24,-211,-34,c
sub30,24,2,136,b
sub30,24,163,297,b
sub30,24,357,510,a
sub30,24,549,655,a
sub30,24,723,905,c
sub30,24,922,1050,c
sub30,24,1103,1261,a
sub30,24,1333,1561,b
sub30,52,-1875,-1673,0
sub30,52,-1381,-479,c
sub30,52,-452,-259,0
sub30,52,-221,-12,c
sub30,52,22,152,c
sub30,52,209,353,a
sub30,52,402,837,b
sub30,52,1098,1278,c
sub30,34,-1874,-1649,0
sub30,34,-1345,-363,0
sub30,34,-345,-65,c
sub30,34,-39,93,c
sub30,34,145,289,a
sub30,34,346,660,b
sub30,34,957,1184,a
sub30,12,-1877,-1740,0
sub30,12,-1452,-1142,0
sub30,12,-1130,-913,c
sub30,12,-897,-468,c
sub30,12,-457,-29,c
sub30,12,-7,93,c
sub30,12,145,304,b
sub30,12,364,836,a
sub30,9,-1872,-1619,0
sub30,9,-1610,-1336,0
sub30,9,-1327,-796,b
sub30,9,-785,-409,b
sub30,9,-388,-49,b
sub30,9,-17,117,b
sub30,9,168,311,a
sub30,9,369,719,c
sub30,50,-1871,-1280,0
sub30,50,-1267,-1066,0
sub30,50,-1054,-654,0
sub30,50,-629,-1,a
sub30,50,33,227,a
sub30,50,283,443,c
sub30,50,493,872,b
sub30,50,934,1138,a
sub30,50,1153,1243,a
sub30,25,-1870,-1756,0
sub30,25,-1632,-571,a
sub30,25,-563,-53,a
sub30,25,-22,140,a
sub30,25,208,411,b
sub30,25,471,743,c
sub30,25,964,1184,a
sub30,22,-1875,-1775,0
sub30,22,-1506,-1441,0
sub30,22,-1434,-23,c
sub30,22,21,239,a
sub30,22,294,572,b
sub30,22,636,746,c
sub30,22,767,912,c
sub30,22,968,1349,a
sub30,43,-1877,-1445,0
sub30,43,-1158,-593,a
sub30,43,-569,-384,0
sub30,43,-364,73,a
sub30,43,119,274,b
sub30,43,333,544,a
sub30,43,608,814,c
sub30,43,872,1010,b
sub30,43,1062,1434,a
sub30,43,1503,1702,c
sub30,43,1758,2079,b
sub30,28,-1876,-1497,0
sub30,28,-1483,-1262,0
sub30,28,-936,-357,c
sub30,28,-339,-13,c
sub30,28,22,224,c
sub30,28,275,451,a
sub30,28,504,979,b
sub30,28,1031,1279,a
sub30,4,-1871,-1631,0
sub30,4,-1307,-738,0
sub30,4,-709,-447,0
sub30,4,-421,-26,c
sub30,4,4,142,c
sub30,4,197,287,0
sub30,4,314,492,b
sub30,4,537,790,a
sub30,4,1074,1155,c
sub30,4,1181,1385,c
sub30,4,1436,1536,b
sub30,4,1563,1855,b
sub30,31,-1871,-1752,0
sub30,31,-1479,-659,a
sub30,31,-619,-190,0
sub30,31,-165,-23,a
sub30,31,18,120,b
sub30,31,143,239,b
sub30,31,295,541,c
sub30,31,608,830,a
sub30,31,883,1151,b
sub30,45,-1867,-39,0
sub30,45,0,129,b
sub30,45,182,307,a
sub30,45,361,765,c
sub30,45,819,968,a
sub30,45,1022,1177,b
sub30,45,1235,1302,a
sub30,44,-1868,-34,0
sub30,44,2,110,a
sub30,44,157,279,c
sub30,44,330,620,b
sub30,44,672,923,c
sub30,44,967,1043,a
sub30,17,-1867,5,0
sub30,17,53,229,b
sub30,17,296,432,c
sub30,17,485,566,a
sub30,17,591,827,a
sub30,17,895,1354,b
sub30,17,1401,1430,c
sub30,42,-1876,-1771,0
sub30,42,-1258,-1208,0
sub30,42,-1190,-1157,c
sub30,42,-1139,-754,0
sub30,42,-728,-484,b
sub30,42,-451,-69,0
sub30,42,-24,115,c
sub30,42,182,313,b
sub30,42,364,639,a
sub30,42,716,1041,c
sub30,42,1088,1125,0
sub30,2,-1870,-143,0
sub30,2,-100,36,a
sub30,2,56,185,a
sub30,2,239,356,b
sub30,2,378,511,b
sub30,2,564,955,c
sub30,2,1001,1201,b
sub30,2,1223,1437,b
sub30,2,1506,1698,a
sub30,2,1714,1844,a
sub30,2,1901,2244,c
sub30,32,-1870,-62,0
sub30,32,-32,96,a
sub30,32,147,296,c
sub30,32,353,583,b
sub30,32,644,968,c
sub30,37,-1877,53,0
sub30,37,114,302,a
sub30,37,360,530,b
sub30,37,584,807,c
sub30,37,873,1149,a
sub30,33,-1876,-1490,0
sub30,33,-1201,-65,b
sub30,33,-37,53,b
sub30,33,104,246,a
sub30,33,300,617,c
sub30,33,681,972,a
sub30,35,-1868,-1770,0
sub30,35,-1484,-517,b
sub30,35,-499,-94,b
sub30,35,-68,25,b
sub30,35,73,224,c
sub30,35,288,547,a
sub30,35,563,795,a
sub31,10,-1869,-1715,0
sub31,10,-1700,-1320,0
sub31,10,-1309,-1054,0
sub31,10,-1039,-775,0
sub31,10,-767,-528,0
sub31,10,-517,-251,0
sub31,10,-241,-57,0
sub31,10,-13,173,c
sub31,10,221,404,a
sub31,10,451,675,b
sub31,10,725,1161,a
sub31,16,-1871,-1661,0
sub31,16,-1650,-968,0
sub31,16,-959,-616,0
sub31,16,-596,-369,0
sub31,16,-361,-20,0
sub31,16,21,189,c
sub31,16,243,401,a
sub31,16,424,499,a
sub31,16,548,759,b
sub31,16,813,1102,c
sub31,24,-1868,-1039,0
sub31,24,-1028,-161,0
sub31,24,34,229,c
sub31,24,278,438,b
sub31,24,490,1084,a
sub31,24,1131,1231,b
sub31,37,-1877,-1016,0
sub31,37,-1003,-764,0
sub31,37,-744,-492,0
sub31,37,-473,-175,0
sub31,37,-155,-12,0
sub31,37,31,250,b
sub31,37,303,497,a
sub31,37,546,811,c
sub31,37,865,1148,a
sub31,23,-1876,-1239,0
sub31,23,-1223,-252,0
sub31,23,-240,-71,0
sub31,23,-30,151,b
sub31,23,202,345,c
sub31,23,394,1109,a
sub31,23,1159,1243,c
sub31,2,-1869,-1009,0
sub31,2,-996,-64,0
sub31,2,-23,148,a
sub31,2,200,425,c
sub31,2,476,668,b
sub31,2,689,1008,b
sub31,12,-1876,-1285,0
sub31,12,-1268,-759,0
sub31,12,-749,-507,0
sub31,12,-493,-50,0
sub31,12,-12,152,c
sub31,12,199,358,b
sub31,12,407,565,a
sub31,12,579,881,a
sub31,12,925,1043,b
sub31,40,-1872,-1342,0
sub31,40,-1333,-646,0
sub31,40,-631,-46,0
sub31,40,-1,162,a
sub31,40,219,415,c
sub31,40,467,718,b
sub31,40,766,953,a
sub31,40,1008,1278,c
sub31,6,-1867,-1623,0
sub31,6,-1603,-1469,0
sub31,6,-1284,-920,0
sub31,6,-900,-552,0
sub31,6,-527,-373,c
sub31,6,-340,-147,c
sub31,6,-128,40,c
sub31,6,49,235,c
sub31,6,292,506,b
sub31,6,551,842,a
sub31,6,863,1160,a
sub31,48,-1870,-1289,0
sub31,48,-1262,-1045,0
sub31,48,-1025,-641,0
sub31,48,-628,-151,0
sub31,48,-129,-29,0
sub31,48,-3,178,c
sub31,48,226,433,b
sub31,48,484,898,a
sub31,48,954,1095,c
sub31,48,1146,1443,b
sub31,33,-1871,-949,0
sub31,33,-929,-68,0
sub31,33,-28,163,b
sub31,33,212,352,a
sub31,33,407,513,c
sub31,33,535,695,c
sub31,33,755,1079,b
sub31,33,1094,1314,b
sub31,26,-1873,-1633,0
sub31,26,-1620,-1299,0
sub31,26,-1292,-963,0
sub31,26,-955,11,0
sub31,26,38,118,a
sub31,26,142,294,a
sub31,26,303,405,a
sub31,26,457,656,c
sub31,26,700,915,b
sub31,26,935,1290,b
sub31,47,-1875,-1733,0
sub31,47,-1533,-1289,0
sub31,47,-1272,-1061,0
sub31,47,-1048,-540,0
sub31,47,-523,-204,0
sub31,47,-187,-59,0
sub31,47,-17,144,c
sub31,47,194,398,b
sub31,47,408,482,b
sub31,47,528,654,a
sub31,47,677,1231,a
sub31,51,-1872,-1650,0
sub31,51,-1633,-1497,0
sub31,51,-1250,-943,0
sub31,51,-928,-189,0
sub31,51,-149,-29,b
sub31,51,-5,297,b
sub31,51,351,567,a
sub31,51,616,835,c
sub31,51,843,1195,c
sub31,28,-1870,-952,0
sub31,28,-941,-739,0
sub31,28,-549,-359,0
sub31,28,-339,-8,0
sub31,28,37,236,a
sub31,28,292,491,c
sub31,28,539,716,b
sub31,28,723,872,b
sub31,28,922,1098,a
sub31,28,1157,1386,c
sub31,28,1442,1655,a
sub31,11,-1871,-1559,0
sub31,11,-1551,-1287,0
sub31,11,-1268,-987,0
sub31,11,-971,-173,0
sub31,11,-153,-18,0
sub31,11,23,207,b
sub31,11,255,448,c
sub31,11,509,596,a
sub31,11,615,777,a
sub31,11,834,1021,b
sub31,11,1068,1561,c
sub31,30,-1872,-1133,0
sub31,30,-1124,-61,0
sub31,30,-25,118,a
sub31,30,173,325,b
sub31,30,348,371,b
sub31,30,423,669,c
sub31,30,678,949,c
sub31,30,1004,1125,a
sub31,1,-1871,-741,0
sub31,1,-721,-567,c
sub31,1,-544,-197,0
sub31,1,-173,13,c
sub31,1,58,291,b
sub31,1,341,483,c
sub31,1,537,653,a
sub31,1,667,814,a
sub31,1,871,1070,b
sub31,1,1129,1231,c
sub31,38,-1875,-1580,0
sub31,38,-1571,-414,0
sub31,38,-391,-163,b
sub31,38,64,137,c
sub31,38,164,371,c
sub31,38,433,715,a
sub31,38,766,1148,b
sub31,39,-1875,-920,0
sub31,39,-679,5,0
sub31,39,43,282,a
sub31,39,340,512,c
sub31,39,567,872,b
sub31,39,926,1122,c
sub31,39,1139,1373,c
sub31,43,-1867,-386,0
sub31,43,-366,-54,0
sub31,43,-8,186,a
sub31,43,237,385,b
sub31,43,433,657,c
sub31,43,711,921,a
sub31,43,973,1160,b
sub31,32,-1870,-966,0
sub31,32,-954,-648,0
sub31,32,-634,-289,0
sub31,32,-272,-46,0
sub31,32,0,193,a
sub31,32,245,482,c
sub31,32,535,1060,b
sub31,32,1119,1149,0
sub31,20,-1875,-1519,0
sub31,20,-1241,-984,0
sub31,20,-964,-38,0
sub31,20,7,201,a
sub31,20,250,415,c
sub31,20,465,1013,b
sub31,29,-1876,-1560,0
sub31,29,-1288,-187,0
sub31,29,-163,12,0
sub31,29,51,198,c
sub31,29,220,292,c
sub31,29,345,571,b
sub31,29,620,1030,a
sub31,29,1080,1278,c
sub31,22,-1875,-1575,0
sub31,22,-1567,-1510,0
sub31,22,-1257,-882,0
sub31,22,-872,-656,0
sub31,22,-634,-489,0
sub31,22,-469,-55,0
sub31,22,-15,173,c
sub31,22,225,399,a
sub31,22,448,709,b
sub31,22,807,1256,c
sub31,14,-1869,-1494,0
sub31,14,-1476,-1132,0
sub31,14,-1118,-14,0
sub31,14,30,263,a
sub31,14,316,486,c
sub31,14,534,1148,b
sub31,52,-1870,-1641,0
sub31,52,-1394,-1033,0
sub31,52,-1018,-711,0
sub31,52,-408,-19,0
sub31,52,27,226,a
sub31,52,249,288,a
sub31,52,325,490,b
sub31,52,549,780,c
sub31,52,835,1008,b
sub31,44,-1868,-1586,0
sub31,44,-1577,-1353,0
sub31,44,-1344,-1174,0
sub31,44,-1152,-993,0
sub31,44,-977,-470,0
sub31,44,-437,-252,a
sub31,44,-207,-65,c
sub31,44,-19,248,a
sub31,44,299,556,b
sub31,44,612,907,c
sub31,44,918,1066,c
sub31,53,-1874,-1704,0
sub31,53,-1684,-1400,0
sub31,53,-1377,-1033,b
sub31,53,-845,-628,b
sub31,53,-609,-403,b
sub31,53,-391,-54,b
sub31,53,-18,216,b
sub31,53,270,451,c
sub31,53,501,846,a
sub31,53,854,996,a
sub31,19,-1872,-643,0
sub31,19,-603,-67,0
sub31,19,-22,255,a
sub31,19,309,562,c
sub31,19,609,1030,b
sub31,31,-1871,-169,0
sub31,31,-119,19,b
sub31,31,72,194,a
sub31,31,213,346,a
sub31,31,399,969,c
sub31,42,-1867,-1542,0
sub31,42,-1314,99,0
sub31,42,143,300,b
sub31,42,347,468,a
sub31,42,489,580,a
sub31,42,630,751,c
sub31,42,770,1219,c
sub31,49,-1877,-1685,0
sub31,49,-1671,-1547,0
sub31,49,-1308,-1249,a
sub31,49,-1221,-1083,a
sub31,49,-1064,-792,a
sub31,49,-768,-547,a
sub31,49,-524,-336,a
sub31,49,-318,-51,a
sub31,49,-23,176,a
sub31,49,235,434,b
sub31,49,482,690,c
sub31,49,702,1078,c
sub31,15,-1877,-1178,0
sub31,15,-1159,-1113,0
sub31,15,-878,-832,0
sub31,15,-810,-248,b
sub31,15,-220,17,0
sub31,15,63,248,a
sub31,15,259,366,a
sub31,15,425,712,b
sub31,15,766,935,c
sub31,15,951,1196,c
sub31,34,-1866,-1165,0
sub31,34,-1151,-821,0
sub31,34,-806,-627,0
sub31,34,-612,-433,0
sub31,34,-415,-217,0
sub31,34,-195,-61,c
sub31,34,-36,130,c
sub31,34,177,399,a
sub31,34,452,899,b
sub31,34,967,1172,a
sub31,4,-1875,-1588,0
sub31,4,-1566,-1325,0
sub31,4,-1313,-658,0
sub31,4,-648,-518,0
sub31,4,-289,-22,0
sub31,4,19,184,c
sub31,4,234,474,a
sub31,4,526,1019,b
sub31,8,-1866,-1038,0
sub31,8,-1022,-759,0
sub31,8,-732,-542,a
sub31,8,-526,-411,0
sub31,8,-394,-171,a
sub31,8,-154,-51,a
sub31,8,-27,123,a
sub31,8,172,443,c
sub31,8,492,817,b
sub31,8,882,1070,a
sub31,8,1118,1290,c
sub31,46,-1867,-1593,0
sub31,46,-1295,-1028,0
sub31,46,-1011,-401,0
sub31,46,-373,-56,a
sub31,46,-8,273,c
sub31,46,332,687,b
sub31,46,750,926,a
sub31,46,980,1290,c
sub31,13,-1868,-1590,0
sub31,13,-1337,-1077,0
sub31,13,-1063,-660,0
sub31,13,-638,-402,0
sub31,13,-383,-150,0
sub31,13,-128,9,0
sub31,13,48,240,b
sub31,13,258,350,b
sub31,13,394,589,c
sub31,13,643,826,a
sub31,13,843,1113,a
sub31,36,-1870,-1376,0
sub31,36,-1365,-843,0
sub31,36,-824,-682,0
sub31,36,-431,-255,0
sub31,36,-230,-62,0
sub31,36,-19,173,c
sub31,36,224,416,b
sub31,36,465,906,a
sub31,36,970,1149,c
sub31,45,-1875,-1718,0
sub31,45,-1457,-161,0
sub31,45,-139,-34,0
sub31,45,16,164,b
sub31,45,176,295,b
sub31,45,343,510,a
sub31,45,563,727,c
sub31,45,736,1013,c
sub31,41,-1876,-1668,0
sub31,41,-1658,-346,0
sub31,41,-121,19,0
sub31,41,63,173,c
sub31,41,191,395,c
sub31,41,444,575,a
sub31,41,630,1148,b
sub31,9,-1872,-852,0
sub31,9,-588,-44,0
sub31,9,-3,152,b
sub31,9,200,443,a
sub31,9,493,637,c
sub31,9,653,832,c
sub31,9,893,1055,a
sub31,21,-1867,-1711,0
sub31,21,-1456,-1049,0
sub31,21,-1029,-829,a
sub31,21,-540,-365,a
sub31,21,-309,-148,0
sub31,21,-105,-71,a
sub31,21,-45,57,0
sub31,21,93,257,b
sub31,21,292,504,0
sub31,21,556,714,c
sub31,21,726,854,c
sub31,21,901,1243,a
sub31,18,-1876,-1706,0
sub31,18,-1431,-971,0
sub31,18,-951,-264,0
sub31,18,-237,-28,0
sub31,18,15,156,b
sub31,18,174,326,b
sub31,18,376,534,a
sub31,18,594,820,c
sub31,18,876,1033,b
sub31,18,1083,1173,a
sub31,5,-1869,-1614,0
sub31,5,-1348,-1176,0
sub31,5,-1155,-896,0
sub31,5,-878,-348,0
sub31,5,-327,95,c
sub31,5,127,337,c
sub31,5,390,525,a
sub31,5,582,1114,b
sub31,54,-1873,-1595,0
sub31,54,-1345,-975,0
sub31,54,-735,-568,0
sub31,54,-546,-428,0
sub31,54,-412,-149,0
sub31,54,-134,74,0
sub31,54,116,250,0
sub31,54,310,502,c
sub31,54,557,731,b
sub31,54,785,992,a
sub31,54,1060,1148,c
sub31,3,-1878,-1477,0
sub31,3,-1204,-552,0
sub31,3,-217,-50,0
sub31,3,-7,165,b
sub31,3,183,414,b
sub31,3,421,580,b
sub31,3,638,829,a
sub31,3,874,1219,c
sub31,27,-1867,-1223,0
sub31,27,-1005,-712,0
sub31,27,-694,-466,0
sub31,27,-454,-265,0
sub31,27,-252,-33,0
sub31,27,8,216,a
sub31,27,272,421,b
sub31,27,439,585,b
sub31,27,635,818,c
sub31,27,869,1129,a
sub31,27,1139,1172,a
sub31,35,-1876,-1556,0
sub31,35,-1343,-1186,0
sub31,35,-1162,-942,b
sub31,35,-921,-628,0
sub31,35,-611,-344,0
sub31,35,-330,-154,0
sub31,35,-121,-44,b
sub31,35,-15,175,b
sub31,35,219,422,c
sub31,35,470,692,a
sub31,35,708,1021,a
sub31,35,1078,1196,b
sub31,25,-1872,-1443,0
sub31,25,-1427,-1041,0
sub31,25,-1030,-765,0
sub31,25,-746,-493,0
sub31,25,-478,-207,0
sub31,25,-186,56,0
sub31,25,99,278,b
sub31,25,334,558,a
sub31,25,613,1159,c
sub31,7,-1871,-1398,0
sub31,7,-1386,-871,0
sub31,7,-617,-470,0
sub31,7,-449,-336,a
sub31,7,-318,-52,0
sub31,7,-13,174,a
sub31,7,218,336,b
sub31,7,359,478,b
sub31,7,531,645,c
sub31,7,669,828,c
sub31,7,876,984,a
sub31,7,1036,1184,b
sub31,17,-1872,-1741,0
sub31,17,-1485,-1318,0
sub31,17,-1012,-892,b
sub31,17,-869,-791,b
sub31,17,-770,-523,b
sub31,17,-515,-222,b
sub31,17,-201,-3,0
sub31,17,41,182,c
sub31,17,203,294,c
sub31,17,347,598,b
sub31,17,649,1061,a
sub31,17,1109,1384,c
sub31,50,-1866,-1741,0
sub31,50,-1707,-1391,a
sub31,50,-1372,-1173,0
sub31,50,-1152,-906,0
sub31,50,-886,-801,a
sub31,50,-573,-343,0
sub31,50,-323,-27,a
sub31,50,-2,275,a
sub31,50,331,505,c
sub31,50,549,755,b
sub31,50,768,1207,b
sub32,40,-1867,-797,0
sub32,40,-619,-320,0
sub32,40,-302,-24,0
sub32,40,17,192,a
sub32,40,208,383,a
sub32,40,439,678,c
sub32,40,748,1038,b
sub32,38,-1872,-1724,0
sub32,38,-1566,-1116,0
sub32,38,-1104,-554,0
sub32,38,-533,-71,0
sub32,38,-28,196,a
sub32,38,259,503,c
sub32,38,515,695,c
sub32,38,749,926,b
sub32,38,979,1125,a
sub32,35,-1869,-1755,0
sub32,35,-1531,-161,0
sub32,35,-144,-5,0
sub32,35,34,302,b
sub32,35,356,553,c
sub32,35,615,814,a
sub32,35,869,960,c
sub32,11,-1872,-1808,0
sub32,11,-1575,-1037,0
sub32,11,-1026,-575,0
sub32,11,-566,-24,0
sub32,11,23,264,b
sub32,11,316,572,c
sub32,11,631,900,a
sub32,11,948,1067,0
sub32,4,-1869,-1268,0
sub32,4,-1066,59,0
sub32,4,103,276,c
sub32,4,290,545,c
sub32,4,601,728,a
sub32,4,747,863,a
sub32,4,916,1207,b
sub32,41,-1875,-1076,0
sub32,41,-1068,-52,0
sub32,41,-14,425,b
sub32,41,475,633,c
sub32,41,679,843,a
sub32,41,898,1113,c
sub32,53,-1876,-1768,0
sub32,53,-1521,-868,0
sub32,53,-855,-298,0
sub32,53,-282,37,0
sub32,53,85,458,b
sub32,53,508,669,0
sub32,53,708,851,a
sub32,53,902,1103,c
sub32,53,1160,1301,b
sub32,48,-1868,-1459,0
sub32,48,-1259,-742,0
sub32,48,-730,-56,0
sub32,48,-15,138,b
sub32,48,190,476,c
sub32,48,538,776,a
sub32,48,790,906,a
sub32,48,961,1201,b
sub32,48,1254,1396,c
sub32,9,-1866,-1559,0
sub32,9,-1355,-300,0
sub32,9,-290,3,0
sub32,9,39,432,b
sub32,9,498,678,c
sub32,9,732,1093,a
sub32,9,1158,1376,c
sub32,9,1423,1467,0
sub32,29,-1875,-1538,0
sub32,29,-1328,-1059,0
sub32,29,-1048,-709,0
sub32,29,-692,-280,0
sub32,29,-267,37,0
sub32,29,87,447,b
sub32,29,517,791,a
sub32,29,842,987,c
sub32,29,1044,1149,b
sub32,36,-1604,-1153,0
sub32,36,-1136,-503,0
sub32,36,-493,-51,0
sub32,36,-10,195,c
sub32,36,244,391,b
sub32,36,452,780,a
sub32,36,828,990,c
sub32,36,1042,1161,b
sub32,44,-1871,-1774,0
sub32,44,-1560,-990,0
sub32,44,-979,-42,0
sub32,44,1,303,a
sub32,44,365,626,b
sub32,44,681,885,c
sub32,44,939,1219,a
sub32,10,-1674,-1027,0
sub32,10,-1016,-483,0
sub32,10,-469,-59,0
sub32,10,-20,271,c
sub32,10,323,521,a
sub32,10,587,868,b
sub32,10,921,1084,0
sub32,10,1127,1302,c
sub32,10,1352,1542,a
sub32,30,-1868,15,0
sub32,30,59,368,c
sub32,30,422,565,b
sub32,30,589,774,b
sub32,30,824,1066,a
sub32,30,1122,1243,c
sub32,1,-1873,-1752,0
sub32,1,-1518,-962,0
sub32,1,-948,-392,0
sub32,1,-375,-32,0
sub32,1,12,227,a
sub32,1,287,481,b
sub32,1,495,608,b
sub32,1,659,866,c
sub32,1,915,1066,a
sub32,26,-1658,-944,0
sub32,26,-925,-150,0
sub32,26,-136,63,0
sub32,26,103,376,a
sub32,26,439,687,c
sub32,26,737,1057,b
sub32,26,1110,1207,a
sub32,7,-1878,-1519,0
sub32,7,-1243,-613,0
sub32,7,-594,-46,0
sub32,7,-8,171,b
sub32,7,221,473,a
sub32,7,535,757,c
sub32,7,810,1063,a
sub32,7,1113,1401,b
sub32,32,-1646,-942,0
sub32,32,-922,-40,0
sub32,32,5,395,a
sub32,32,459,709,b
sub32,32,766,960,c
sub32,19,-1868,-1819,0
sub32,19,-1589,-11,0
sub32,19,32,416,a
sub32,19,482,722,c
sub32,19,773,1023,a
sub32,19,1040,1168,a
sub32,19,1220,1372,b
sub32,39,-1876,-1698,0
sub32,39,-1502,-823,0
sub32,39,-809,-327,0
sub32,39,-310,83,0
sub32,39,115,343,a
sub32,39,397,660,b
sub32,39,725,979,c
sub32,39,1036,1125,b
sub32,6,-1869,-1579,0
sub32,6,-1332,-865,0
sub32,6,-843,-239,0
sub32,6,-222,8,0
sub32,6,56,412,c
sub32,6,420,641,c
sub32,6,707,833,a
sub32,6,884,1070,b
sub32,42,-1874,-809,0
sub32,42,-608,34,0
sub32,42,84,477,c
sub32,42,547,747,b
sub32,42,795,1184,a
sub32,42,1244,1431,c
sub32,37,-1870,-1195,0
sub32,37,-905,-28,0
sub32,37,6,138,a
sub32,37,164,413,a
sub32,37,477,758,b
sub32,37,812,1008,c
sub32,37,1059,1148,a
sub32,34,-1875,-1839,0
sub32,34,-1579,-841,0
sub32,34,-818,-56,0
sub32,34,-13,228,c
sub32,34,290,516,b
sub32,34,568,886,a
sub32,34,951,1082,b
sub32,34,1132,1643,c
sub32,54,-1875,-1233,0
sub32,54,-976,-359,0
sub32,54,-340,-8,0
sub32,54,32,255,c
sub32,54,317,574,b
sub32,54,623,837,a
sub32,54,890,1396,c
sub32,13,-1875,-1732,0
sub32,13,-1489,-1098,0
sub32,13,-1081,-48,0
sub32,13,-11,233,a
sub32,13,298,417,b
sub32,13,440,656,b
sub32,13,705,986,c
sub32,13,1039,1337,a
sub32,22,-1868,-1491,0
sub32,22,-1278,-829,0
sub32,22,-800,-387,0
sub32,22,-366,-49,0
sub32,22,-11,274,c
sub32,22,287,427,c
sub32,22,493,736,b
sub32,22,791,1079,a
sub32,22,1096,1325,a
sub32,3,-1873,-1313,0
sub32,3,-1094,-544,0
sub32,3,-525,39,0
sub32,3,84,293,b
sub32,3,360,778,a
sub32,3,833,1011,c
sub32,3,1063,1290,b
sub32,18,-1872,-1110,0
sub32,18,-1095,-944,0
sub32,18,-699,-446,0
sub32,18,-429,-42,0
sub32,18,-9,251,c
sub32,18,316,429,0
sub32,18,465,759,b
sub32,18,811,1006,a
sub32,18,1060,1137,c
sub32,23,-1875,-1855,0
sub32,23,-1624,-801,0
sub32,23,-781,-489,0
sub32,23,-472,-224,0
sub32,23,-206,-26,0
sub32,23,12,316,b
sub32,23,368,587,c
sub32,23,650,1043,a
sub32,43,-1866,-1851,0
sub32,43,-1602,-925,0
sub32,43,-906,-527,0
sub32,43,-513,-64,0
sub32,43,-22,266,a
sub32,43,318,637,b
sub32,43,702,954,c
sub32,43,1002,1632,a
sub32,15,-1872,-542,0
sub32,15,-302,-65,0
sub32,15,-27,110,a
sub32,15,136,494,a
sub32,15,547,755,b
sub32,15,777,909,b
sub32,15,976,1137,c
sub32,45,-1871,-1767,0
sub32,45,-1535,-1107,0
sub32,45,-1093,-36,0
sub32,45,-6,165,a
sub32,45,216,487,b
sub32,45,553,824,c
sub32,45,875,1093,a
sub32,45,1143,1255,b
sub32,25,-1874,-1701,0
sub32,25,-1490,-655,0
sub32,25,-635,-405,0
sub32,25,-388,13,0
sub32,25,63,294,b
sub32,25,353,640,a
sub32,25,709,927,c
sub32,25,985,1137,a
sub32,17,-1868,-1809,0
sub32,17,-1515,-811,0
sub32,17,-788,-427,b
sub32,17,-405,-46,0
sub32,17,3,277,c
sub32,17,333,603,b
sub32,17,619,760,b
sub32,17,824,1013,a
sub32,17,1063,1432,c
sub32,51,-1876,-1767,0
sub32,51,-1506,-1213,0
sub32,51,-1183,-322,b
sub32,51,-301,-83,b
sub32,51,-49,249,b
sub32,51,313,552,a
sub32,51,602,960,c
sub32,51,1017,1292,b
sub32,51,1359,1491,a
sub32,31,-1869,-1386,0
sub32,31,-1078,-626,0
sub32,31,-600,-65,a
sub32,31,-28,267,a
sub32,31,324,516,b
sub32,31,577,844,c
sub32,31,904,1169,b
sub32,28,-1868,-1756,0
sub32,28,-1477,-968,0
sub32,28,-949,-350,0
sub32,28,-329,27,0
sub32,28,81,305,c
sub32,28,370,695,a
sub32,28,747,956,b
sub32,28,968,1171,b
sub32,28,1227,1522,c
sub32,28,1588,1861,a
sub32,28,1915,2032,b
sub32,33,-1880,-1735,0
sub32,33,-1518,-1154,0
